id,writer
49704,[]
47331,[]
159230,[]
138665,[]
171587,"[b'Byun Sung-hyun', b'Minsu Kim']"
189151,[]
169068,[]
92499,[b'Hwang In-Ho']
232420,[]
212640,[]
311093,[]
13739,[]
260583,[]
343702,[b'Bruno Podalyd\xc3\xa8s']
31127,[b'Budd Lewis']
40800,[]
62768,[]
70702,"[b'Eric Taylor', b'Robertson White']"
372981,[]
320587,[]
106222,[]
200998,[]
73526,[]
26537,[]
242551,[]
128070,[b'Carlos Sorin']
323929,[]
45166,[]
60481,"[b'Val Guest', b'Marriott Edgar']"
229005,[]
82036,[b'Frank Butler']
43788,[b'Anatole de Grunwald']
43823,"[b'Walter Ferris', b'Frank Cavett', b'Gene Towne', b'C. Graham Baker']"
102051,[]
364833,[]
50542,[]
24426,[]
40246,[]
141976,[]
299578,[]
239180,[]
352209,[]
350849,"[b'Paula Ortiz', b'Javier Garc\xc3\xada']"
141476,[]
373976,[]
344041,[b'Adam Alleca']
220488,"[b'Amy Snow', b'Chris Chow', b'Hai Huang', b'Yao Meng']"
291348,[]
335205,[]
76354,[]
37715,[]
70712,[]
161482,[]
362045,[b'Prakash Kapadia']
278706,[]
96985,[]
256687,[b'Keith Parmer']
350845,[]
191731,[]
43020,[]
127642,[]
315319,[]
298722,[b'Alessandro Genovesi']
370835,[]
61464,[]
60116,[]
278122,"[b'Vittorio De Sica', b'Giuseppe Zucca', b'Margherita Maglione', b'Adolfo Franci']"
299143,"[b'Vittorio De Sica', b'Cesare Zavattini', b'Diego Fabbri', b'Enrico Ribulsi', b'Adolfo Franci', b'Carlo Musso']"
113936,[]
166888,[]
339934,[]
60895,[]
316179,[]
217250,[b'Irving Stone']
373977,[]
254736,[]
91067,[b'Wang Bing']
128230,[]
347201,[]
66772,[b'G\xc3\xbcnter Vaessen']
253258,[]
326415,[b'Nathan Erdel']
89751,[]
26550,[]
20360,[]
373357,[]
342927,[]
68507,"[b'Nonzee Nimibutr', b'Sirapak Paoboonkerd']"
272426,[]
357940,[b'Guan Hu']
41032,[]
292523,[]
28997,"[b'Henrique Goldman', b'Marcelo Starobinas']"
73976,"[b'Jos\xc3\xa9 de Carvalho', b'S\xc3\xadlvia Louren\xc3\xa7o', b'Sabina Anzuategui', b'Douglas Dwight', b'Luiza Leite', b'Daniel Guimar\xc3\xa3es']"
37817,[]
82745,[b'Hilton Lacerda']
85389,"[b'Andr\xc3\xa9 Pinho', b'Louren\xc3\xa7o Mutarelli']"
73919,[]
69846,[]
55138,[]
300601,[b'Francisco Roncal']
100274,[]
372821,[]
145711,[]
107257,[]
267319,[b'Tim Culley']
317442,[]
98440,[]
98438,[]
98439,[]
261157,[]
79708,[]
114018,[]
267955,[]
352200,[b'Amos Gitai']
366566,[b'Alexandra Lecl\xc3\xa8re']
337075,[]
309811,[]
281291,[b'Ted Allan']
362154,[]
16632,[]
20969,[]
16147,[]
214129,[]
140054,[b'Tomoko Yoshida']
129745,[]
252981,[]
63064,[]
81560,"[b'Ryo Takada', b'K\xc3\xb4ji Maeda']"
41186,"[b'Kim Jin', b'Kim Seon-mi']"
279998,[]
36185,[]
9375,[]
36164,[]
53514,[]
40119,[]
292264,[]
118451,[]
54225,[]
40121,[]
119273,[]
39493,[b'Gen Takahashi']
99188,[]
252067,[]
52870,[]
201386,[]
110713,[]
341517,[]
282879,[]
315534,[]
339944,[]
40241,[b'Danny Steinmann']
58431,[b'Burr Steers']
31078,[b'Richard Friedenberg']
58887,[]
172767,[]
89145,"[b'Tim Ryan', b'Gerald Schnitzer', b'Edmond Seward']"
249260,[]
151911,[]
163890,[]
95134,[]
99729,[b'Rian James']
181426,[]
44459,[]
153717,[b'Bettina Julius']
289673,[]
337208,[]
262234,[]
302026,[]
182035,"[b'Colbert Clark', b'James Gruen']"
102288,[b'Steve Fisher']
121197,"[b'Ida Lupino', b'Collier Young']"
272095,"[b'Carla Ortiz', b'Elia Petridis', b""Mauricio D'Avis""]"
211354,[]
49172,[b'C. Courtney Joyner']
83880,[]
38920,[]
26199,[]
175822,[]
21167,[]
66068,[]
84479,[]
20226,[]
132561,[]
44751,[]
68360,[]
68444,[]
276608,[]
12135,[b'Dimitri Karakatsanis']
76202,[]
61935,[]
17486,"[b'Chris Vander Stappen', b'Ariane Fert', b'Stijn Coninx']"
69740,[]
123005,[]
47587,[]
42748,"[b'Nele Meirhaeghe', b'Christian Vervaet', b'Hans Herbots']"
60775,[]
22034,[]
150041,[]
66066,[]
263582,[]
80469,[]
56950,[]
299856,[]
20388,[]
24524,[]
17902,[]
53103,[]
80153,[]
210320,[]
209414,[]
139270,[]
10509,"[b'Frank Ketelaar', b'Ed Vanderweyden']"
52738,[]
22454,[]
141145,[]
73628,[]
86482,[]
164366,[]
94630,[]
280437,[]
287344,[]
374698,[]
218238,[b'Marc de Bel']
73222,[]
142085,[]
75578,[]
52260,[]
15994,[]
36712,[]
182545,[]
35639,[]
63044,[b'Jan Gruyaert']
74436,[b'Borden Chase']
255647,[]
54832,[]
111480,[]
44478,[b'Jean Halain']
215908,[]
122619,[]
48848,[]
27548,[]
211220,[]
324930,[]
374416,[]
65777,[b'Eric Ambler']
39288,[]
4459,[b'Frank Partos']
80082,[b'Anthony Pelissier']
152393,[]
110457,[]
178189,[]
325712,[]
317198,[]
84105,[]
286987,[]
271954,[]
54330,[]
129119,[]
328480,[]
284250,[]
82655,[]
325134,[]
159109,[]
354216,[]
376358,[]
174751,"[b'Brian Duffield', b'Joel Edgerton']"
45098,[]
57718,[]
132873,[]
333360,[]
370665,[]
333596,"[b'Jon Erwin', b'Quinton Peeples']"
331190,[b'Brian Bird']
299553,[]
360055,[]
336313,[]
296244,[]
256959,[]
127363,[]
28859,[b'Maria Lease']
168379,[]
329440,[]
41518,[]
277934,[]
141901,[]
94555,[]
46494,[]
50669,[]
242354,[b'Fred M. Wilcox']
39436,"[b'Dario Argento', b'Franco Ferrini']"
277968,[]
127894,[]
37460,[b'Mani Ratnam']
26379,[]
27621,[b'Dan Berendsen']
102632,[b'Shiraz Ahmed']
279973,[]
210408,[]
291157,[]
275269,"[b'Suketu Mehta', b'Vikram Chandra', b'Supriya Kelkar']"
283589,"[b'Sujoy Ghosh', b'Suresh Nair']"
258100,[]
30117,[b'Brian Hayles']
86068,[b'Robert Suhosky']
313628,"[b'Park Jin-Pyo', b'Lee Byeong-heon']"
138038,[]
43856,"[b'Bruce Manning', b'Felix Jackson']"
118026,[]
284050,[]
105991,[]
287497,"[b'Kristina Grozeva', b'Petar Valchanov']"
320420,[]
77194,[b'Izuru Narushima']
77855,[]
48661,[]
204755,[b'Ichiro Okouchi']
16075,[]
74842,[]
122198,[b'Carlos Saboga']
173928,"[b'Jorge Paix\xc3\xa3o da Costa', b'M\xc3\xa1rio Botequilha', b'Newton Cannito', b'Nuno Vaz', b'Lu\xc3\xadsa Costa Gomes', b'Tiago Borralho']"
24154,[b'Satoko Okudera']
59297,[b'Sunao Katabuchi']
254277,[]
321191,[]
349176,[b'Tatsuya Kanazawa']
374883,[]
350554,[]
325173,[]
118236,[]
124122,[]
49719,"[b'Arthur Rowe', b'Donald Churchill']"
198667,[]
197053,[]
113700,[]
83119,[b'John Collier']
16912,[]
225834,[]
86942,"[b'Alejandro Jodorowsky', b'Nicholas Niciphor', b""Jeffrey O'Kelly""]"
74884,[]
60181,[]
143355,[]
29982,[]
360626,[]
215408,[]
362703,[]
289190,[]
54657,[b'Dhavala Satyam']
347767,[]
57393,[]
67339,[]
253353,[]
32643,[b'Ryan Rowe']
31237,[]
342502,[]
55949,[]
222932,[]
103851,[]
243442,[]
196398,[b'S\xc3\xa9bastien Betbeder']
267310,"[b'Ori Weisbrod', b'Vanessa Lapa']"
256735,[]
5953,[]
266249,[]
354105,[]
258384,[]
259325,[b'Mary Borden']
61046,[]
159849,[]
193321,[b'Terence Rattigan']
371759,[]
288463,[]
115547,[]
333675,[]
272548,[]
140229,[]
361671,[b'Eric Roth']
245697,[b'Urs Odermatt']
294825,[b'Paul Tomborello']
61662,[]
31343,[b'Ni Kuang']
150049,[]
13713,[]
347155,[b'Fernando Ruiz']
38883,"[b'H\xc3\xa9ctor Cabello Reyes', b'Eric Lavaine']"
322317,[]
236570,[]
84782,[]
277631,[]
329407,[]
135307,[]
212753,[b'Shannon Masters']
358238,[b'Hooroo Jackson']
376823,[]
303665,[]
104041,[]
86232,[]
139712,[]
106739,[]
372113,[]
150054,[]
321974,[]
80970,[]
253150,[]
137333,[]
371492,[b'Cyril Dion']
340401,[]
273167,[]
71445,[]
293006,[]
377206,[]
249926,[]
72054,[]
86987,[]
89877,"[b'Lars Mering', b'Claudia Boderke']"
270724,[]
286687,[]
76764,[b'John Gould']
151687,[]
279006,[]
284467,[]
180813,[]
356994,[]
198890,[]
315880,[]
340176,[b'Sion Sono']
361854,[]
173056,[]
23382,[]
286697,[]
85696,[]
92189,[]
220075,[]
53766,[]
130275,[]
124527,[b'Ernest Borneman']
155336,[]
85611,[]
3025,[b'Wolf Mankowitz']
76817,[]
187442,"[b'Carlos Alcantara', b'Alfonso Santistevan']"
345875,[]
279997,[]
85032,[]
313985,[]
68184,[]
40768,[]
253304,[]
79997,[]
50526,[]
77600,[]
79516,[b'Dai Sato']
360627,[]
36620,[]
26314,[]
176535,[]
74921,[]
153266,[]
78326,[]
58553,[]
36626,[]
31855,[]
13274,[]
16907,[]
209385,[b'Janusz Glowacki']
36377,[]
144942,[]
176037,[]
329550,[]
38941,[]
282768,[]
90909,[]
93862,[]
152388,[]
85434,[b'Nicolas Saada']
169009,[]
285011,[]
110372,[]
48431,[]
108246,"[b'Ernest Pagano', b'Dorothy Yost']"
133255,"[b'Spencer Williams', b'F.E. Miller']"
63654,[]
71918,[b'Sreenu Vaitla']
106495,"[b'Jerry Wald', b'Julius J. Epstein', b'Robert Hardy Andrews']"
54242,[]
190183,[]
165462,[]
156981,[]
193439,"[b'Tim Ryan', b'Edmond Seward']"
257907,[b'Arthur Hoerl']
267483,[]
284514,"[b'Pablo Al\xc3\xa9n', b'Breixo Corral', b'Fernando Navarro']"
351145,[]
38057,[]
113843,[]
218221,[]
339790,[]
126423,[]
322400,[]
153444,[]
184819,[]
84248,[]
42690,[]
115162,[]
5067,[]
84035,[]
76777,[]
76775,[]
76772,[]
147360,[]
4709,[]
68754,[]
43462,[]
46184,"[b'Roy Chanslor', b'Ernest Pascal']"
116712,"[b'Samuel Hoffenstein', b'Ernest Pascal', b'Ellis St. Joseph']"
64418,[]
92254,[]
169479,[]
105549,[]
47612,[]
92413,[b'Julien Duvivier']
214600,[]
348678,[]
238985,"[b'Daniel B. Ullman', b'Arthur Strawn']"
55873,[b'Carroll Young']
163312,[b'Piotr Dumala']
352024,[]
67018,[b'Radley Metzger']
24041,[]
134409,[]
334878,[]
173080,[]
46695,[]
84951,[]
57845,[]
79500,"[b'Mark Goldstein', b'Greg Suddeth']"
47360,[]
47363,[]
28920,[]
359807,[]
56589,[]
259835,[]
373355,[]
373451,[]
326094,[]
276905,[]
323675,[]
312669,[]
377565,[]
53301,[]
47367,[]
59264,[]
27069,[]
366924,[]
27748,[]
256102,[]
85268,[]
320005,[b'Aleksey German Jr']
211845,[]
136716,[]
204269,[]
79911,[]
309968,[]
276898,[]
217587,[]
158431,[]
46442,[]
53290,[b'Werner Boote']
187633,[]
211139,"[b'Remigio Del Grosso', b'Giorgio Ferroni', b'Andrey De Coligny', b'Jean Velter']"
95838,[]
274817,[b'Shinobu Yaguchi']
3692,"[b'Remigio Del Grosso', b'Giorgio Ferroni', b'Bill Coleman', b'Mike Mitchell']"
73477,"[b'Massimiliano Capriccioli', b'Sandro Continenza', b'Remigio Del Grosso', b'Augusto Finocchi', b'Leonardo Mart\xc3\xadn', b'Gilles Morris-Dumoulin']"
112570,"[b'Augusto Finocchi', b'Fernando Di Leo', b'Remigio Del Grosso']"
56083,[]
43036,[]
67083,[]
87943,[]
162505,[]
63318,[]
85729,[]
255396,[]
319888,"[b'Simon Kelton', b'Sean Macaulay']"
375290,[]
376047,[]
145373,[]
145379,[]
74197,[]
149691,[]
150708,[]
222619,[]
26703,[]
264036,[]
104081,[]
64462,[]
65795,[]
161024,[]
35411,"[b'Fernando Trueba', b'Antonio Sk\xc3\xa1rmeta']"
109690,[b'Rafael Calatayud']
222030,[]
42107,[]
331962,[]
27428,[]
273973,[]
301729,[]
224885,[b'Kathleen Orillion']
165718,[]
329805,"[b'Etienne Comar', b'Ma\xc3\xafwenn']"
83617,[]
276883,[]
320181,[]
283710,[]
29351,[b'Eduardo Manzanos Brochero']
255575,"[b'Majid Barzegar', b'Hamed Rajabi', b'Bardia Yardegari']"
127468,[]
291154,[]
261815,[]
44554,[]
273899,[b'Jon Robin Baitz']
337029,[]
345235,[]
336807,[]
70412,[]
38268,[]
35021,[]
301744,[b'Artur Makarov']
97666,[]
220029,[]
157293,[]
187737,"[b'Gianfranco De Bosio', b'Luigi Squarzina']"
220176,[b'Donghyeok Kim']
377136,[]
156220,[]
67198,[]
333387,[]
362057,[b'Mark L. Smith']
353378,[]
300792,[]
348069,[]
40700,[]
323435,[]
360030,[]
378092,[]
378263,[]
291851,[]
50938,[]
117316,[]
352156,[b'Sue Brooks']
38677,[]
25366,[]
340243,[]
139777,[]
378350,[b'Pekko Pesonen']
281968,[]
333658,[]
224243,[]
321258,[]
343795,[b'Michael Polish']
119586,[b'Howard R. Cohen']
339547,[]
285697,[]
138022,[]
270357,[]
340255,[]
48242,[]
29695,[]
217471,[]
87737,[]
44563,[]
268350,[b'Jack Townley']
334146,[]
346170,[]
72790,[]
279096,"[b'Matt Hullum', b'Burnie Burns', b'Chris Demarais', b'Josh Flanagan']"
145385,[]
111561,[]
155556,[]
275477,[b'James F. Collier']
243794,"[b'George D. Escobar', b'James Richards']"
335778,"[b'Kevin Reynolds', b'Paul Aiello']"
15391,[]
83001,[]
373472,[]
329004,[]
76851,[b'Mino Roli']
235450,[]
58500,[]
376530,[]
365065,[]
67844,[]
334918,"[b'Joachim Lafosse', b'Z\xc3\xa9lia Abadie', b'Bulle Decarpentries', b'Thomas van Zuylen']"
345775,[b'Fabrice de Costil']
114284,[]
116306,[]
93521,[]
63505,[]
170934,[]
96715,[]
340357,[]
169721,[]
364116,[]
197785,[b'Sidney Buchman']
291870,[b'John Phillips']
84728,[b'Jeff Franklin']
379297,[]
21266,"[b'Ib Melchior', b'Sidney W. Pink']"
137533,[]
214105,"[b'Avi Nesher', b'Shaanan Street']"
364427,[]
333377,[]
1998,[b'Bertrand Tavernier']
68555,[]
50124,[]
77294,[]
159514,[]
335051,[]
320302,[]
300673,"[b'Scott Silver', b'Paul Tamasy', b'Eric Johnson']"
18874,[]
347495,[]
171902,[]
11089,[]
301325,[b'Tara Subkoff']
367536,[]
270397,[]
374142,[b'Arto Halonen']
315055,[b'Johanna Hartikainen']
42588,[]
10626,"[b'Helmut K\xc3\xa4utner', b'Carl Zuckmayer']"
376681,[b'Thiagarajan Kumararaja']
53074,[]
136296,[]
47717,[]
58396,[]
344277,[]
63766,[]
83831,[b'Keith Leonard']
265531,[]
350505,[b'Tom Butterworth']
41924,[]
210609,[]
253020,[]
360799,[]
48180,[]
35025,[b'Vincent Lambert']
201643,[]
169634,"[b'Lubomir Levitski', b'Andrex Selivanov']"
39253,[]
62738,[]
293122,[]
40356,[]
317723,[]
122052,[]
334531,[]
116714,"[b'Vicente Escriv\xc3\xa1', b'Jos\xc3\xa9 Rodulfo Boeta']"
248268,[]
339408,[]
174369,[]
18174,[]
96828,[]
337960,[]
46821,[b'Pedro Costa']
380841,[]
12831,[]
191465,[]
380864,[]
22316,[]
46430,[b'Imtiaz Patel']
166253,[]
20916,[]
142631,[]
210068,[]
232795,[]
39837,[]
82575,[]
64880,[b'Shashank Dabral']
362100,[]
305819,[]
25801,[]
215797,[]
205221,[]
356057,[]
266038,[]
135713,[]
43735,[]
298986,[b'Ermanno Olmi']
333888,"[b'Marco Pontecorvo', b'Roberto Tiraboschi']"
332709,[]
18230,[]
44566,[b'Siddharth Anand']
351072,[]
277528,[]
296096,"[b'Scott Neustadter', b'Michael H. Weber', b'Jojo Moyes']"
378385,[]
336669,[]
372315,[]
338803,[]
324289,[]
280617,[b'Mike Stoklasa']
135097,[]
170292,[]
348089,[]
250902,[]
63378,[]
55283,[]
336663,[]
17720,"[b'W.P. Lipscomb', b'David Divine']"
335031,[]
42526,[]
76200,[b'Claude Chabrol']
346651,[]
316000,[]
263341,[]
146198,[]
205584,"[b'Matt Sazama', b'Burk Sharpless']"
336808,[]
376869,[b'Saiwyn Qadras']
323677,"[b'Joe Shrapnel', b'Anna Waterhouse']"
367493,[]
296879,[]
333371,"[b'Damien Chazelle', b'Josh Campbell', b'Matthew Stuecken']"
267860,"[b'Creighton Rothenberger', b'Katrin Benedikt', b'Christian Gudegast', b'Chad St. John']"
269149,"[b'Jared Bush', b'Phil Johnston']"
279641,[]
258363,"[b'Jon\xc3\xa1s Cuar\xc3\xb3n', b'Mateo Garcia']"
318850,"[b'Cyrus Nowrasteh', b'Betsy Giffen Nowrasteh']"
378200,[b'Dana Verde']
267193,"[b'Sacha Baron Cohen', b'Phil Johnston', b'Peter Baynham']"
287284,[]
361263,"[b'Tom Selleck', b'Michael Brandman']"
367513,[]
380565,[]
20051,"[b'Jimmy Perry', b'David Croft']"
24569,[b'Talbot Rothwell']
17276,[b'Talbot Rothwell']
24571,[b'Talbot Rothwell']
60867,[]
262199,[]
19297,[b'Talbot Rothwell']
312804,[b'Josh Mond']
19252,[]
36718,[]
29114,"[b'Greydon Clark', b'Alvin L. Fast']"
56418,"[b'Radu Mihaileanu', b'Alain-Michel Blanc']"
62717,[]
202140,"[b'M\xc3\xa1rta M\xc3\xa9sz\xc3\xa1ros', b'Roberta Mazzoni', b'\xc3\x89va Pataki']"
324978,[]
200548,"[b'Janine Eser', b'Henk Pretorius']"
206292,[]
24654,[]
51309,[]
169798,[]
98048,[]
209251,[]
73565,[b'Jonathan Teplitzky']
348674,[b'Tobias Lindholm']
164443,[]
61314,[]
282084,[]
342381,[]
92060,[]
37793,"[b'Mick Garris', b'Stan Winston']"
273509,[]
255278,[]
368835,[]
331745,[]
286595,"[b'Philippe Blasband', b'Jean-Pierre Am\xc3\xa9ris']"
371007,[]
36092,[b'Yoshikazu Okada']
365187,[]
360387,[]
366249,[b'Pekko Pesonen']
78340,"[b'Nicolas Boukhrief', b'Jean-Jacques Zilbermann']"
257081,[]
228647,"[b'Harry Ruskin', b'Marion Parsonnet', b'James Edward Grant']"
87612,"[b'Robert Buckner', b'Don Ryan']"
125414,[]
168228,[b'James B. Harris']
184260,[]
361183,[]
285307,[]
287170,[]
97350,[b'Anil Mehta']
254800,[b'John Swetnam']
371003,[]
373314,[]
377853,[b'Bouli Lanners']
37839,[]
56943,"[b'Laura Sabatino', b'Antonietta De Lillo', b'Giuseppe Rocca']"
108476,[]
159006,[]
343043,[]
352162,[]
102707,[b'Edgar Neville']
73791,[b'Daniele Maggioni']
381353,[b'Julien Rappeneau']
329809,[b'Christian Vincent']
358403,[b'Nicolas Saada']
336199,[b'Samuel Benchetrit']
337107,[b'Guillaume Nicloux']
315865,[]
352025,[]
329682,"[b'Ga\xc3\xablle Mac\xc3\xa9', b'Elie Wajeman']"
330348,"[b'Giacomo Bendotti', b'Ilaria Macchia', b'Andrea Paolo Massara', b'Piero Messina']"
342281,"[b'Jean-Pierre Am\xc3\xa9ris', b'Murielle Magellan']"
341392,[]
24570,[b'Talbot Rothwell']
355264,[]
367215,[]
299824,[b'Zhang Jialu']
76282,[]
44637,[]
86186,[]
84865,[]
359154,[]
33842,[]
82157,[]
124480,[]
157447,[b'Alison Cross']
110395,[]
43292,[]
211317,[]
278514,[]
100669,[]
257450,[]
165404,"[b'Shiraz Ahmed', b'Shyam Goel']"
49518,[b'Robin Bhatt']
166258,[]
59372,[]
117142,[]
97437,"[b'Robin Bhatt', b'Rumi Jaffery']"
83902,[]
134841,[b'Vishal Bhardwaj']
78827,[]
20731,[]
159436,[]
277751,[]
20656,[b'Mani Ratnam']
35907,[]
19293,[b'Talbot Rothwell']
341050,[]
354251,[]
324803,[b'Simon Boyes']
363264,[]
333350,[]
257454,[]
29212,[]
56309,[]
127688,[]
93193,[b'Val Guest']
128866,[]
161374,[]
18044,[]
4289,"[b'Dan Acre', b'Frances Doel', b'John Huckert']"
28346,[]
90030,[b'H. Haile Chace']
253282,[]
307318,[]
60389,[]
329063,[]
49991,[]
28509,[]
109174,[]
44548,[]
44184,[]
69075,[]
29889,[]
67320,[]
86495,[b'Ryan Redford']
151062,[]
27674,[]
370168,[]
58769,[]
125087,[]
74942,[]
31907,[]
288186,[]
374618,[]
71120,[]
57568,[]
47655,[]
85512,[b'Gerry Holland']
27941,[b'Evan Scott']
28686,[]
44385,[]
96334,[]
60825,[]
298584,[b'Randy Pearlstein']
306547,[]
379998,[]
382436,[]
190269,[]
237433,[]
63142,[]
308409,"[b'Tobias Lindholm', b'Thomas Vinterberg']"
379335,[]
89816,[]
278051,[]
57144,[]
46426,[b'Sachin Yardi']
68720,[]
351365,[]
105465,[]
67908,[]
74558,[]
286940,[]
139820,[]
67740,"[b'Boon Collins', b'Steve Briemer', b'Alan Jay Glueckman']"
82028,"[b'Arne Toonen', b'Melle Runderkamp']"
354857,"[b'J.G. Quintel', b'Sean Szeles']"
65707,[]
82094,[b'Kamil Pixa']
367492,[]
100275,[b'Boris Rodriguez']
73800,[]
365222,[]
41188,[]
118408,[]
60604,[]
44850,[b'Noh Hye-Young']
67327,[]
23529,[]
54769,[]
20221,[b'Boris Quercia']
114922,[]
182219,[]
81666,[]
290365,[]
46258,[]
225244,[]
253395,[b'Peter Franz\xc3\xa9n']
82153,[]
77585,[]
180363,[]
203547,[]
248543,"[b'Jorge Furtado', b'Pedro Furtado']"
56992,[]
36301,[]
60498,[]
50934,[]
126219,[]
202172,[]
278771,[]
353609,[]
208431,[]
331354,[b'Leticia Dolera']
9321,[]
183176,[]
228204,[]
257614,[]
340881,[]
382951,[]
216529,[]
107587,[]
59944,[]
363185,[]
150025,[]
74831,[]
148184,[]
30909,[]
114354,[]
112631,[]
234815,[]
240628,[]
258450,[]
312101,[]
186066,[]
82265,[]
157153,[b'Carlos Carrera']
43953,[]
128177,[b'Paula Markovitch']
249368,[]
119616,[]
197790,[]
81524,[]
185248,[]
280901,[b'Yulene Olaizola']
20205,[]
203351,[]
197624,[]
24198,[]
180935,[]
179398,[]
237200,[]
273598,[]
354100,[]
143983,[]
373441,"[b'Chris Chuang', b'Brian Oakes', b'Heather MacDonald']"
217172,[b'William Bowers']
100528,[b'George Oppenheimer']
279634,[b'Gytis Luk\xc5\xa1as']
334894,[]
52236,[]
166256,[]
303398,[]
295508,[]
71064,[b'S. Khan']
362291,[b'Venita Coelho']
205211,[]
318484,[]
166225,[]
71920,[]
354547,[]
41901,[]
345426,[]
101783,[b'Suparn Verma']
86576,[]
46428,[]
257087,[b'Ben Garant']
217605,[]
49098,[]
104548,[b'Nanboku Tsuruya']
313108,[]
382155,[]
74919,[]
139635,[]
44528,[]
127329,[b'Wong Jing']
85580,[]
9939,[]
379873,"[b'Massimo Gaudioso', b'Carlo Verdone', b'Pasquale Plastino']"
137269,[]
44239,[]
20534,[]
21665,[]
166027,[]
117341,[]
211105,[]
115153,"[b'Robin Bhatt', b'Sutanu Gupta']"
72051,[]
361866,[]
159069,[]
127531,[b'Shridhar Raghavan']
196852,[]
135199,[]
117099,[]
336735,[]
277229,[]
232817,[]
66702,[]
103212,"[b'Vinay', b'Yash']"
158780,[]
184395,[]
195557,[]
195562,[]
195535,[]
195561,[]
195653,[]
195713,[]
163111,[]
195732,[]
196044,[]
202020,[]
156529,[]
184522,[]
161898,[]
303982,[]
228184,"[b'Marcius Melhem', b'Celso Taddei', b'Chico Soares', b'Mauro Wilson']"
153695,[]
300602,[]
258585,[]
41093,[]
53871,[]
283424,[]
57296,[]
324317,[]
23729,[]
258749,[]
373878,[b'Fernando Castets']
371645,[b'Taika Waititi']
347064,[]
347847,[]
354110,[]
20132,"[b'Karan Johar', b'Soham Shah']"
97341,[b'Kiran Kotrial']
22429,[b'Sachin Yardi']
20390,[]
58725,[]
39217,[]
83903,[]
15978,[b'Shripal Morakhia']
40017,[]
276387,[]
20296,[]
161212,[]
181267,[]
272220,[b'Suparn Verma']
301687,[]
107391,[]
49496,[]
218150,[]
371442,[b'Justin Mooney']
220500,[]
31364,[b'Aatish Kapadia']
129882,[]
202253,[]
114006,[]
69346,[]
21555,[]
58302,[]
97361,[]
243416,[]
237422,[]
330430,[]
140231,[]
65719,[]
20623,[b'Manoj Tyagi']
48318,[]
129820,[]
362812,[]
170856,[]
45886,"[b'Yuri Arabov', b'Pyotr Kadochnikov']"
118635,[]
281122,[]
149094,[]
111988,[]
249347,[]
278269,[]
44351,[b'David Lynch']
46857,[]
36224,[]
88860,[]
219693,[b'Giovanni Galletta']
86077,[]
64225,[]
47239,[]
111248,[]
201639,[]
44066,[]
177564,[]
87394,[]
217247,[]
27598,[b'Astrid Lindgren']
245324,[]
78547,[]
73094,[]
175380,[]
129933,[]
94807,[]
71117,[]
4747,[]
178907,[]
202662,"[b'Gyula Hern\xc3\xa1di', b'Mikl\xc3\xb3s Jancs\xc3\xb3']"
20907,[b'J\xc3\xa1nos Sz\xc3\xa1sz']
74903,[]
80080,[]
31450,[]
265845,[]
27671,[]
138093,[]
69022,[]
64404,[]
149455,[b'Ivan Drach']
69917,[]
126610,[]
84848,[]
52701,[]
10749,[b'Michael Hofmann']
131398,[]
62759,[]
336970,[]
155052,[b'Alexander Sokurov']
92988,[]
45204,[]
10500,[b'Oskar Roehler']
101965,[]
149727,"[b'Tengiz Abuladze', b'Anzor Saluqvadze', b'Rezo Kveselava']"
162877,[]
49446,[]
19008,"[b'Miro \xc5\xa0indelka', b'Ondrej \xc5\xa0ulaj']"
292533,[]
108949,[b'Lamberto E. Antonio']
11869,[b'Robert A. Stemmle']
128714,[]
383725,[]
45677,[]
8846,[b'Thomas Durchschlag']
69019,[]
94790,[b'Madoka Hosotani']
84023,[]
101917,[]
108639,[]
80990,[]
56487,[]
66541,[]
65504,[]
85904,[]
152653,[]
185153,[]
70503,[]
121740,[]
46212,[]
160960,[]
33297,[]
76547,"[b'Patrice Leconte', b'Claude Klotz']"
83185,[]
182991,[]
161361,[]
376951,[]
312399,[]
40123,[]
47510,[]
62297,[]
11445,[]
372946,[b'Kanji Nakajima']
41472,[b'Takashi Ishii']
180879,[]
343825,[]
67263,[]
26368,[]
145191,[]
158968,[]
100086,[]
35451,[]
271667,[]
123406,[]
125795,[]
49695,[]
79860,[]
350765,[]
254313,[]
7274,[]
169108,[]
225760,[]
114645,[]
36895,[]
228216,[]
4979,[b'Ulrich K\xc3\xb6hler']
282553,[]
265793,[]
105760,[]
67355,[]
44436,[]
103953,[b'Kiyoshi Kurosawa']
211714,[]
246417,[]
243934,[]
64944,[]
88302,"[b'Giorgi Shengelaia', b'Erlom Akhvlediani']"
180695,[]
218728,[]
70794,[]
1837,[b'Erick Zonca']
98642,[]
335201,[]
70457,[]
89757,[]
35749,[]
302436,[]
49941,[]
189556,[]
89560,[]
136141,[]
47900,"[b'Juraj Jakubisko', b'Karol Sidon']"
115239,[]
271124,[]
44673,[]
76760,[]
48449,[]
282086,[]
104374,[]
382725,"[b'Ruby LaRocca', b'Rich Mallery']"
375732,[]
378227,[]
111974,"[b'Takayuki Yamada', b'Toshiki Shima', b'Izuru Deguchi']"
68876,[]
14489,[]
39241,[]
49125,[]
85265,"[b'Ricardo Lee', b'Raymond Lee']"
269843,[]
171213,"[b'Diane Kurys', b'Antoine Lacomblez']"
104354,[]
276702,[]
